,Artist,User,LIKE_ARTIST,Edgy,Thoughtful,Youthful,Current,Stylish,Beautiful,Fun,Authentic,Credible,Cool,Catchy,Passionate,Timeless,Original,Talented,Distinctive,Approachable,Trendsetter,Upbeat,Energetic,None of these,Sexy,Dated,Warm
24831,10,16670,25.0,1,0,0.0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,0
24832,44,20581,71.0,1,1,0.0,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,0,0.0,0,0,0,0.0,0
24833,10,16665,41.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24834,6,2875,66.0,1,1,0.0,1,0,0,0,0,1,0,0.0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,0
24835,10,16663,37.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24836,10,16664,50.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
24837,11,18738,87.0,0,0,0.0,0,0,0,1,0,0,1,0.0,1,0,0,1,0,0,0,0.0,1,0,0,0.0,0
24838,10,16682,27.0,0,0,0.0,1,0,0,1,0,1,0,1.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,1
24839,30,11227,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
24840,10,16667,75.0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1,1,1,1,1,1,0.0,1,0,1,0.0,0
24841,10,16675,48.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24842,30,11214,48.0,0,1,0.0,0,0,0,1,0,0,1,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24843,14,13898,52.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,1
24844,44,20585,74.0,1,1,0.0,1,1,0,0,0,1,1,1.0,1,1,0,1,1,0,0,0.0,0,0,0,0.0,0
24845,10,16673,49.0,1,0,1.0,0,1,0,0,1,1,0,0.0,0,0,1,1,1,0,0,1.0,1,0,0,0.0,0
24846,14,13908,32.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24847,6,2884,71.0,1,1,0.0,1,1,0,0,1,1,0,1.0,1,1,1,1,1,0,1,0.0,0,0,0,0.0,0
24848,16,16062,70.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24849,44,20601,48.0,0,0,0.0,1,0,0,0,0,0,0,1.0,1,0,1,1,1,1,0,0.0,0,0,0,0.0,1
24850,14,13901,42.0,0,0,0.0,1,0,1,0,1,1,0,0.0,0,0,1,1,0,0,0,0.0,0,0,1,0.0,1
24851,11,18741,82.0,0,0,0.0,1,0,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24852,39,13484,47.0,0,1,0.0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,1
24853,39,13482,73.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,1,1,1,0,0,0.0,0,0,0,0.0,0
24854,10,5659,49.0,1,0,1.0,1,0,0,0,1,0,0,1.0,0,0,1,0,1,1,0,1.0,1,0,0,0.0,0
24855,42,20698,5.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24856,30,11228,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24857,30,11223,52.0,1,0,0.0,1,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0.0,0,0,0,0.0,0
24858,30,11226,43.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24859,30,11225,33.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24860,10,16677,58.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24861,10,16684,25.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24862,10,16678,48.0,0,1,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24863,10,5645,80.0,0,0,0.0,0,0,0,0,1,0,1,1.0,0,0,1,0,1,1,0,0.0,1,0,0,0.0,0
24864,10,5657,33.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24865,14,14244,31.0,0,1,0.0,0,0,1,0,0,1,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24866,38,13775,28.0,0,0,0.0,0,1,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24867,11,18740,69.0,1,0,1.0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,0
24868,33,16803,41.0,0,0,0.0,0,1,0,1,1,0,1,1.0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0
24869,30,11230,51.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24870,15,8858,55.01,1,0,0.0,0,0,1,0,1,1,1,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0.0,0
24871,30,11229,47.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24872,5,775,71.0,0,0,1.0,1,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24873,42,20801,9.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1.0,0
24874,22,15517,9.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,,0
24875,40,16993,49.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,0,0.0,0
24876,25,10493,71.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
24877,22,15528,7.0,1,0,,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,,0,0,0,,0
24878,42,20792,9.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24879,2,1309,29.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24880,16,16376,33.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1
24881,22,15551,8.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24882,16,16360,44.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24883,22,10216,71.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,0,1.0,1,0,0,0.0,0
24884,42,19997,46.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24885,46,22021,7.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24886,44,19671,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24887,22,10210,50.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,1,1,1,1,0,1.0,0,0,0,0.0,0
24888,22,10207,53.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24889,35,13932,49.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24890,14,13269,89.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24891,42,20002,62.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24892,33,12752,75.0,1,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,1,1,0,0,1.0,0,0,0,0.0,0
24893,22,10211,71.0,1,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,1,1,0,0,0.0,0,0,0,0.0,0
24894,3,1049,49.0,0,0,0.0,0,1,0,0,1,1,0,1.0,1,1,1,1,1,0,0,1.0,0,0,0,0.0,0
24895,40,23356,7.0,0,0,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1.0,1,0,0,0.0,0
24896,3,1060,26.0,1,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24897,22,15660,33.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,1,0,0,,0,0,0,,0
24898,4,17144,61.0,0,0,0.0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,0,1,0.0,0,0,1,0.0,0
24899,0,18828,65.0,0,1,0.0,1,0,0,0,0,1,1,0.0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,1
24900,3,1062,48.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,0,0,1,0,0,0.0,0,0,0,0.0,1
24901,42,20906,10.0,1,0,1.0,1,0,0,0,0,0,0,1.0,0,1,1,0,1,0,0,0.0,0,0,0,0.0,0
24902,13,5856,57.0,0,0,0.0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24903,40,23407,29.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
24904,22,15657,63.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24905,41,20650,8.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,0,1.0,0
24906,33,12723,32.0,1,0,0.0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24907,40,23409,42.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24908,30,11070,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24909,37,13045,7.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24910,4,17160,76.0,0,0,0.0,0,1,1,0,1,1,1,0.0,0,1,1,1,1,0,0,0.0,0,0,0,0.0,1
24911,20,9521,73.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24912,4,17162,72.0,0,0,0.0,0,0,1,1,1,1,1,0.0,0,1,1,1,1,1,0,0.0,0,0,0,0.0,0
24913,20,9538,28.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24914,33,12749,15.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
24915,22,15606,59.0,0,0,,0,0,1,0,0,0,1,,0,1,1,0,0,0,0,,0,0,0,,1
24916,30,11060,51.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
24917,42,20833,8.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24918,22,15631,50.0,0,0,,0,0,1,0,0,0,1,,0,0,1,1,0,0,0,,0,0,0,,0
24919,33,12746,25.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24920,22,15623,48.0,0,0,,0,1,0,0,1,0,0,,0,0,0,1,1,0,0,,0,0,0,,1
24921,22,15642,32.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24922,4,17177,66.0,1,0,0.0,0,0,1,0,1,1,1,0.0,0,1,1,0,0,0,0,0.0,0,0,0,1.0,0
24923,30,11061,55.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24924,33,12747,33.0,0,0,1.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
24925,6,3054,61.0,0,0,0.0,0,0,0,0,1,1,0,1.0,1,0,0,1,1,0,0,0.0,1,0,0,0.0,0
24926,22,15602,68.0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24927,44,20960,70.0,0,0,0.0,0,0,0,0,0,1,0,1.0,1,0,0,1,0,0,0,0.0,1,0,0,0.0,0
24928,22,15628,52.0,0,0,,0,0,1,0,1,0,0,,1,0,0,0,1,0,0,,1,0,0,,0
24929,33,12743,47.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24930,4,17175,70.0,0,0,0.0,0,0,1,1,0,1,1,1.0,0,1,1,1,1,1,0,0.0,0,0,0,0.0,0
24931,22,15646,28.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24932,44,20957,66.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24933,22,15619,76.0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,,0,0,0,,0
24934,22,15650,31.0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,1,0,0,,0
24935,22,15658,21.0,0,0,,0,0,0,1,0,0,0,,0,0,1,1,1,0,0,,1,0,0,,0
24936,22,15656,30.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24937,22,15643,35.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24938,33,12727,47.0,0,0,0.0,1,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24939,42,20812,5.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24940,20,9511,50.0,0,0,0.0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
24941,4,17174,84.0,0,0,0.0,0,1,0,1,1,0,1,1.0,0,0,1,1,0,1,0,1.0,0,0,0,0.0,0
24942,22,15659,27.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,,0
24943,4,17178,68.0,0,0,0.0,0,0,1,1,1,1,1,0.0,0,1,0,1,1,1,0,0.0,0,0,0,0.0,0
24944,42,20804,8.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24945,21,11248,48.0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24946,33,12738,35.0,0,1,0.0,0,1,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24947,44,19727,75.0,1,0,1.0,0,1,1,0,1,1,1,1.0,1,1,1,1,1,1,0,0.0,1,0,0,0.0,0
24948,2,110,8.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24949,4,17117,68.0,0,0,0.0,0,0,1,1,1,0,0,1.0,0,1,0,1,0,1,0,0.0,0,0,0,0.0,0
24950,44,19721,65.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24951,40,23433,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
24952,42,20960,14.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1.0,0
24953,22,15600,46.0,0,1,,1,1,0,0,0,1,1,,0,1,1,1,1,0,0,,0,0,0,,0
24954,4,17112,70.0,1,1,1.0,1,1,1,1,0,0,1,1.0,1,1,1,1,1,0,0,1.0,1,0,0,1.0,1
24955,44,19713,70.0,0,0,0.0,0,0,0,0,1,1,0,1.0,0,0,0,0,1,1,0,0.0,1,0,0,0.0,0
24956,22,15607,25.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24957,22,15601,32.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24958,4,17128,43.0,0,0,1.0,1,0,0,1,1,0,0,1.0,0,1,1,1,1,0,0,1.0,1,0,0,0.0,0
24959,22,15616,19.0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,,0
24960,40,23419,33.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24961,14,13255,69.0,0,0,1.0,0,0,0,0,1,0,1,0.0,0,0,1,1,1,0,0,0.0,1,0,0,0.0,0
24962,40,23416,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
24963,6,3029,72.0,0,0,0.0,1,0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
24964,4,17106,70.0,0,0,0.0,0,1,1,0,1,0,1,0.0,1,0,0,0,1,0,0,0.0,1,0,0,0.0,0
24965,44,19711,71.0,0,0,0.0,0,0,0,0,1,0,0,1.0,0,0,1,1,0,1,0,0.0,0,0,0,0.0,0
24966,42,20923,50.0,1,0,0.0,1,0,0,1,1,1,0,0.0,1,1,1,0,1,0,0,0.0,1,0,0,0.0,0
24967,42,20939,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,1,0.0,0,0,0,1.0,0
24968,42,20932,34.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24969,22,15613,49.0,0,0,,0,0,0,0,1,0,0,,0,0,1,1,0,0,0,,0,0,0,,0
24970,22,15637,31.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24971,40,23439,49.0,0,0,0.0,1,0,0,1,1,0,1,1.0,0,0,1,1,1,0,1,1.0,1,0,0,0.0,0
24972,14,6791,49.0,0,1,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
24973,30,11038,9.0,1,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24974,44,19717,48.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24975,6,3046,52.0,0,1,0.0,0,0,0,0,1,1,1,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
24976,44,19718,49.0,0,0,0.0,1,0,0,0,1,1,1,1.0,0,0,1,0,0,1,0,0.0,1,0,0,0.0,0
24977,40,23427,53.0,0,0,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
24978,42,20938,41.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
24979,4,17124,67.0,0,0,0.0,0,1,0,1,1,1,1,1.0,0,0,1,1,1,1,0,1.0,0,0,0,0.0,1
24980,42,20945,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1.0,0
24981,22,15635,13.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24982,11,5334,53.0,0,0,0.0,1,1,0,1,0,1,0,1.0,0,0,1,0,1,0,0,0.0,1,0,0,0.0,0
24983,11,18735,99.0,0,0,0.0,1,1,0,1,0,0,1,1.0,0,0,0,1,0,0,1,1.0,1,0,1,0.0,0
24984,4,17130,50.0,0,0,0.0,0,0,1,0,1,1,1,1.0,0,1,1,1,1,1,0,0.0,0,0,0,0.0,1
24985,44,19725,53.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
24986,42,20956,15.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24987,42,20952,16.0,1,0,0.0,0,0,0,0,0,0,0,1.0,0,0,1,0,1,0,0,0.0,1,0,0,1.0,0
24988,22,15594,48.0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24989,47,22548,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
24990,42,20913,33.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
24991,40,23457,35.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
24992,41,20773,59.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,1,0,1,1,0,0,0.0,0,0,0,0.0,0
24993,40,23453,49.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
24994,40,23468,14.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24995,22,15580,19.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
24996,4,17135,70.0,0,0,0.0,0,0,0,1,0,0,1,0.0,0,1,1,0,1,0,0,0.0,0,0,0,0.0,0
24997,42,20903,48.0,1,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
24998,30,11074,33.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
24999,40,23455,31.0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25000,10,2459,37.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
25001,14,13268,73.0,0,0,0.0,0,0,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,0
25002,42,20929,28.0,0,0,1.0,1,0,0,1,0,0,0,1.0,0,1,0,0,1,0,0,0.0,0,0,0,0.0,0
25003,41,20786,65.0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1.0,1,0,0,0.0,1
25004,42,20926,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,0
25005,4,17126,73.0,0,0,0.0,0,0,0,0,1,0,0,1.0,0,0,1,0,1,0,1,0.0,0,0,0,0.0,0
25006,42,20925,27.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
25007,22,15621,10.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
25008,42,20904,25.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,0
25009,22,15586,26.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
25010,42,20909,11.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25011,22,15587,27.0,1,0,,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,,0,0,0,,0
25012,42,20905,29.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1.0,0,0,0,0.0,0
25013,40,23467,41.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
25014,22,15588,25.0,0,0,,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,,1,0,0,,0
25015,22,15592,28.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0
25016,40,23444,69.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25017,40,23464,25.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
25018,42,20928,10.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
25019,42,20908,32.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
25020,42,20911,24.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25021,8,3093,46.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
25022,42,20915,17.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1.0,1,0,0,1.0,0
25023,8,3095,48.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0
25024,8,3098,47.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0
25025,8,3094,31.0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25026,10,16864,36.0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25027,44,19676,45.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,1,1,0,0,1.0,1,0,0,0.0,0
25028,38,13145,30.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
25029,4,1005,28.0,0,0,0.0,0,0,0,0,0,1,0,1.0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
25030,10,16869,32.0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,1
25031,12,5840,45.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0
25032,49,23571,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
25033,38,13134,69.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
25034,37,13088,34.0,0,0,1.0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25035,38,13149,28.0,0,0,0.0,0,1,0,1,0,1,1,1.0,1,0,0,1,0,1,0,0.0,1,0,1,0.0,1
25036,4,17149,89.0,0,1,0.0,0,0,1,1,1,1,1,1.0,1,1,1,1,1,1,0,0.0,0,0,0,0.0,1
25037,2,1347,32.0,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25038,37,13087,48.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
25039,44,19669,51.0,0,0,0.0,1,0,0,0,1,0,1,1.0,0,0,0,1,1,0,0,1.0,1,0,0,0.0,0
